127.0.0.1 - - [05/Jun/2023:08:19:25 +0900] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:58 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:22:59 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:04 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=11 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:16 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=12 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:20 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=11 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:21 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=11 HTTP/1.1" 200 581
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:23 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projectTodoListDelete HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:23 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=11 HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:26 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=12 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:52 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projectTodoListForm HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:52 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=12 HTTP/1.1" 200 319
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:56 +0900] "POST /ourmine/company/1/project/4/projectTodoList/projecTodoListComplete HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:57 +0900] "POST /ourmine/company/1/project/4/projectTodoList/updateStatus HTTP/1.1" 200 1
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:23:58 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:09 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=29 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/company/1/project/4/projectTodoList HTTP/1.1" 200 79833
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:12 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/images/lg/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 657
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/company/1/project/4/boardType/boardTypeList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/company/1/project/4/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:13 +0900] "GET /ourmine/company/1/project/4/projectTodoList/projectWorkList HTTP/1.1" 200 4922
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:24:14 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 1180
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:33:23 +0900] "GET /ourmine/company/1/project/4/projectTodoList/todoList?projectWorkId=29 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "POST /ourmine/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/login?logout HTTP/1.1" 200 7761
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/resources/css/animations.css HTTP/1.1" 200 18817
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/resources/images/%EB%A1%9C%EA%B7%B8%EC%9D%B82.png HTTP/1.1" 200 38869
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:17 +0900] "GET /ourmine/login?logout HTTP/1.1" 200 7761
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "POST /ourmine/login?logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/ HTTP/1.1" 200 44163
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/css/animations.css HTTP/1.1" 200 18817
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/images/sm/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/images/no-data.svg HTTP/1.1" 200 11964
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:31 +0900] "GET /ourmine/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:32 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/company/21/project/projectList HTTP/1.1" 200 84884
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/images/sm/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/company/21/project/projectMemberJson HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/company/21/project/projectListJson HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:36 +0900] "GET /ourmine/company/21/project/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:37 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:35:56 +0900] "POST /ourmine/company/21/project/projectInsert HTTP/1.1" 200 3700
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "POST /ourmine/logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/login?logout HTTP/1.1" 200 7761
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/resources/css/animations.css HTTP/1.1" 200 18817
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/resources/images/%EB%A1%9C%EA%B7%B8%EC%9D%B82.png HTTP/1.1" 200 38869
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:21 +0900] "GET /ourmine/login?logout HTTP/1.1" 200 7761
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "POST /ourmine/login?logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/ HTTP/1.1" 200 44082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:25 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/css/animations.css HTTP/1.1" 200 18817
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/template.js HTTP/1.1" 200 3280
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/task.js HTTP/1.1" 200 509
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/todo.js HTTP/1.1" 200 2639
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/index.js HTTP/1.1" 200 7768
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/hr.js HTTP/1.1" 200 5684
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.all.min.js HTTP/1.1" 200 64340
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/images/sm/%EB%A7%88%EC%8A%A4%EC%BD%94%ED%8A%B8_%ED%88%AC%EB%AA%85.png HTTP/1.1" 200 17350
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/images/no-data.svg HTTP/1.1" 200 11964
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/fonts/icofont.woff HTTP/1.1" 200 645604
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/aws/echo HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 835
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 835
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/member/memberViewJson HTTP/1.1" 200 835
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/resources/mytask/documentation/assets/images/profile_av.png HTTP/1.1" 200 8547
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:26 +0900] "GET /ourmine/null HTTP/1.1" 200 3715
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:27 +0900] "GET /ourmine/alarm/alarmList HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/company/1/project/projectList HTTP/1.1" 200 78527
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/css/jquery-nestable.css HTTP/1.1" 200 7609
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/sweetalert2/sweetalert2.min.css HTTP/1.1" 200 20713
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/jquery-3.6.3.min.js HTTP/1.1" 200 89947
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/css/responsive.dataTables.min.css HTTP/1.1" 200 3929
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/jquery.serializeObject.min.js HTTP/1.1" 200 230
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/css/dataTables.bootstrap5.min.css HTTP/1.1" 200 5384
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/css/my-task.style.min.css HTTP/1.1" 200 380665
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/libscripts.bundle.js HTTP/1.1" 200 167191
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/apexcharts.bundle.js HTTP/1.1" 200 486412
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/nestable.bundle.js HTTP/1.1" 200 18082
0:0:0:0:0:0:0:1 - - [05/Jun/2023:08:36:29 +0900] "GET /ourmine/resources/js/dataTables.bundle.js HTTP/1.1" 200 101003
